i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
10307;https://openalex.org/I167360494;BERGISCHE UNIVERSITÄT WUPPERTAL;University of Wuppertal;51.25627, 7.14816;51.25627, 7.14816;;True
10310;https://openalex.org/I102134673;LINKÖPING UNIVERSITY;Linköping University;58.41086, 15.62157;58.41086, 15.62157;;True
10332;https://openalex.org/I4210164208;MUSÉE NATIONAL D'HISTOIRE NATURELLE';Musée National d'Histoire Naturelle;49.61167, 6.13;49.61167, 6.13;;False
10333;https://openalex.org/I186903577;UNIVERSITÉ DU LUXEMBOURG;University of Luxembourg;49.61167, 6.13;49.61167, 6.13;;True
10337;https://openalex.org/I111112146;TALLINN UNIVERSITY OF TECHNOLOGY;Tallinn University of Technology;59.43696, 24.75353;59.43696, 24.75353;;True
10338;https://openalex.org/I4210123216;INSTITUTE RUDJER BOSKOVIC;Rudjer Boskovic Institute;45.81444, 15.97798;45.81444, 15.97798;;False
10367;https://openalex.org/I2801626668;CONSORZIO PER L'AREA DI RICERCA SCIENTIFICA E TECNOLOGICA DI TRIESTE;AREA Science Park;45.64953, 13.77678;45.64953, 13.77678;;True
10372;https://openalex.org/I4210091506;NORDIC CENTRE FOR SPATIAL DEVELOPMENT;Nordregio;59.32938, 18.06871;59.32938, 18.06871;;True
10383;https://openalex.org/I4210140021;WIRTSCHAFTSFÖRDERUNG REGION STUTTGART;Wirtschaftsförderung Region Stuttgart;48.78232, 9.17702;48.78232, 9.17702;;True
10386;https://openalex.org/I4210115330;EUROPEAN BUSINESS AND INNOVATION CENTRE NETWORK;European Business and Innovation Centre Network;50.85045, 4.34878;50.85045, 4.34878;;True
10391;https://openalex.org/I4210101514;APPLIED RESEARCH AND COMMUNICATIONS FUND;Applied Research and Communications Fund;42.69751, 23.32415;42.69751, 23.32415;;True
10395;https://openalex.org/I4210153803;TRENCIANSKA UNIVERZITA ALEXANDRA DUBCEKA V TRENCINE;Trencianska Univerzita Alexandra Dubceka V Trencine;48.89452, 18.04436;48.89452, 18.04436;;True
10407;https://openalex.org/I11986463;UNIVERSITÀ IUAV DI VENEZIA;Università Iuav di Venezia;45.43713, 12.33265;45.43713, 12.33265;;True
10408;https://openalex.org/I4210110058;NORTH SOUTH CONSULTANTS EXCHANGE;North South Consultants Exchange (Egypt);30.06263, 31.24967;30.06263, 31.24967;;False
10414;https://openalex.org/I66752286;UNIVERSITY OF MILANO BICOCCA;University of Milano-Bicocca;45.46427, 9.18951;45.46427, 9.18951;;False
10417;https://openalex.org/I2799391451;UNIVERSITÄTSKLINIKUM BONN;University Hospital Bonn;50.73438, 7.09549;50.73438, 7.09549;;True
10422;https://openalex.org/I4210100708;GENOWAY;Genoway (France);45.74846, 4.84671;45.74846, 4.84671;;False
10426;https://openalex.org/I122346577;UNIVERSITÀ DI MODENA E REGGIO EMILIA;University of Modena and Reggio Emilia;44.64783, 10.92539;44.64783, 10.92539;;False
10429;https://openalex.org/I4210115370;LATVIAN COUNCIL OF SCIENCE;Latvian Council of Science;56.946, 24.10589;56.946, 24.10589;;True
10499;https://openalex.org/I4210165619;INSTITUTT FOR SAMFUNNSFORSKNING;Institute for Social Research;59.91273, 10.74609;59.91273, 10.74609;;True
10502;https://openalex.org/I180242103;HANDELSHÖGSKOLAN I STOCKHOLM;Stockholm School of Economics;59.32938, 18.06871;59.32938, 18.06871;;True
10503;https://openalex.org/I161593684;STOCKHOLM UNIVERSITY;Stockholm University;59.32938, 18.06871;59.32938, 18.06871;;True
10504;https://openalex.org/I75511499;ERSTA SKÖNDAL UNIVERSITY COLLEGE;Marie Cederschiöld University;59.32938, 18.06871;59.32938, 18.06871;;False
10507;https://openalex.org/I21250087;CHARLES UNIVERSITY IN PRAGUE;Charles University;50.08804, 14.42076;50.08804, 14.42076;;True
10511;https://openalex.org/I26437253;ÖREBRO UNIVERSITY;Örebro University;59.27412, 15.2066;59.27412, 15.2066;;True
10513;https://openalex.org/I22465464;WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER;University of Münster;51.96236, 7.62571;51.96236, 7.62571;;True
10520;https://openalex.org/I55143463;UNIVERSITÀ DEGLI STUDI DI TORINO;University of Turin;45.07049, 7.68682;45.07049, 7.68682;;True
10521;https://openalex.org/I4210103981;CENTER FOR ECONOMIC RESEARCH AND ENVIRONMENTAL STRATEGY;Center for Economic Research and Environmental Strategy;37.98376, 23.72784;37.98376, 23.72784;;True
10522;https://openalex.org/I865915315;VRIJE UNIVERSITEIT AMSTERDAM;Vrije Universiteit Amsterdam;52.37403, 4.88969;52.37403, 4.88969;;True
10524;https://openalex.org/I20230540;MISKOLCI EGYETEM;University of Miskolc;48.10306, 20.77806;48.10306, 20.77806;;True
10528;https://openalex.org/I59655833;MATEJ BEL UNIVERSITY;Matej Bel University;48.73946, 19.15349;48.73946, 19.15349;;True
10530;https://openalex.org/I4210141525;ISTITUTO PSICOANALITICO PER LE RICERCHE SOCIALI;Istituto Psicoanalitico per le Ricerche Sociali;41.89193, 12.51133;41.89193, 12.51133;;True
10532;https://openalex.org/I930713850;HAAGSE HOGESCHOOL;The Hague University of Applied Sciences;52.07667, 4.29861;52.07667, 4.29861;;False
10537;https://openalex.org/I196758499;FRYSKE AKADEMY;Fryske Akademy;53.20139, 5.80859;53.20139, 5.80859;;True
10540;https://openalex.org/I4210131772;CENTRE FOR DEVELOPMENT ALTERNATIVES;Centre For Development Alternatives;23.02579, 72.58727;23.02579, 72.58727;;True
10542;https://openalex.org/I4387154801;BAHCESEHIR UNIVERSITY;Bahçeşehir Cyprus University;35.17531, 33.3642;35.17531, 33.3642;;False
10551;https://openalex.org/I4210104562;NATIONAL ENERGY RESEARCH CENTER;National Energy Research Center;31.95522, 35.94503;31.95522, 35.94503;;True
10563;https://openalex.org/I2799795989;ASME;American Society of Mechanical Engineers;40.71427, -74.00597;40.71427, -74.00597;;False
10607;https://openalex.org/I4210103520;UNION INTERNATIONALE DES CHEMINS DE FER;International Union of Railways;48.85341, 2.3488;48.85341, 2.3488;;True
10637;https://openalex.org/I131077856;CENTRE DE COOPÉRATION INTERNATIONALE EN RECHERCHE AGRONOMIQUE POUR LE DÉVELOPPEMENT;Centre de Coopération Internationale en Recherche Agronomique pour le Développement;48.85341, 2.3488;48.85341, 2.3488;;True
10641;https://openalex.org/I4210091679;EUROPEAN CONFERENCE OF TRANSPORT RESEARCH INSTITUTES;European Conference of Transport Research Institutes;50.85045, 4.34878;50.85045, 4.34878;;True
10645;https://openalex.org/I1343858860;MINISTRY OF AGRICULTURE, NATURE AND FOOD QUALITY;Ministry of Agriculture, Nature and Food Quality;52.07667, 4.29861;52.07667, 4.29861;;True
10673;https://openalex.org/I87302398;NORWEGIAN POLAR INSTITUTE;Norwegian Polar Institute;69.6489, 18.95508;69.6489, 18.95508;;True
10678;https://openalex.org/I4210095685;SECRETARIA DE SALUD;Secretaria de Salud;19.42847, -99.12766;19.42847, -99.12766;;True
10681;https://openalex.org/I10457146;UNIVERSIDAD DE SANTIAGO DE CHILE;Universidad de Santiago de Chile;-33.45694, -70.64827;-33.45694, -70.64827;;True
10682;https://openalex.org/I52325;FUNDAÇÃO OSWALDO CRUZ;Fundação Oswaldo Cruz;-22.90642, -43.18223;-22.90642, -43.18223;;True
10684;https://openalex.org/I10902133;UNIVERSITAT JAUME I;Universitat Jaume I;39.98567, -0.04935;39.98567, -0.04935;;True
10694;https://openalex.org/I157614274;UNIVERSITY OF CAPE TOWN.;University of Cape Town;-33.96333, 18.47639;-33.96333, 18.47639;;False
10696;https://openalex.org/I177144353;PANTEION UNIVERSITY OF POLITICAL AND SOCIAL SCIENCES;Panteion University;37.98376, 23.72784;37.98376, 23.72784;;False
10698;https://openalex.org/I4210146097;FONDATION TRAVAIL-UNIVERSITÉ;Fondation Travail-Université;50.85045, 4.34878;50.85045, 4.34878;;True
10702;https://openalex.org/I4210087796;ISTITUTO DI RICERCHE ECONOMICHE E SOCIALI;Istituto di Ricerche Economiche e Sociali;41.89193, 12.51133;41.89193, 12.51133;;True
10705;https://openalex.org/I4210146793;CENTRE D'ÉTUDES DE L'EMPLOI;Centre d'études de l'emploi;48.84979, 2.56266;48.84979, 2.56266;;True
10707;https://openalex.org/I4210134815;NATIONAL RESEARCH CENTRE FOR THE WORKING ENVIRONMENT;National Research Centre for the Working Environment;55.67594, 12.56553;55.67594, 12.56553;;True
10708;https://openalex.org/I135140700;UNIVERSITY OF BONN;University of Bonn;50.73438, 7.09549;50.73438, 7.09549;;True
10710;https://openalex.org/I4210096155;INSTITUTE OF AGRICULTURAL AND FOOD ECONOMICS;Institute of Agricultural and Food Economics;52.22977, 21.01178;52.22977, 21.01178;;True
10712;https://openalex.org/I4210139787;ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZIE;Istituto Zooprofilattico Sperimentale delle Venezie;45.34238, 11.96482;45.34238, 11.96482;;True
10719;https://openalex.org/I2801117303;RUSSIAN STATE LIBRARY;Russian State Library;55.75222, 37.61556;55.75222, 37.61556;;True
10728;https://openalex.org/I163245316;CORVINUS UNIVERSITY OF BUDAPEST;Corvinus University of Budapest;47.49835, 19.04045;47.49835, 19.04045;;True
10730;https://openalex.org/I46176106;UNIVERSIDAD DE BURGOS;Universidad de Burgos;42.34106, -3.70184;42.34106, -3.70184;;True
10737;https://openalex.org/I124055696;KØBENHAVNS UNIVERSITET;University of Copenhagen;55.67594, 12.56553;55.67594, 12.56553;;True
10747;https://openalex.org/I129043915;UNIVERSITY OF UDINE;University of Udine;46.0693, 13.23715;46.0693, 13.23715;;True
10758;https://openalex.org/I4210148839;SØR-TRØNDELAG FYLKESKOMMUNE;Sør-Trøndelag County Authority;63.43049, 10.39506;63.43049, 10.39506;;True
10759;https://openalex.org/I4210124348;NORD-TRØNDELAG FYLKESKOMMUNE;Nord-Trøndelag FylkesKommune;64.01487, 11.49537;64.01487, 11.49537;;True
10768;https://openalex.org/I90267481;UMEÅ UNIVERSITY;Umeå University;63.82842, 20.25972;63.82842, 20.25972;;True
10770;https://openalex.org/I145847075;UNIVERSITÄT WIEN (UNIVERSITY OF VIENNA);TU Wien;48.20849, 16.37208;48.20849, 16.37208;;False
10802;https://openalex.org/I4210110047;GENFIT;Genfit (France);50.60982, 3.01874;50.60982, 3.01874;;False
10812;https://openalex.org/I4387155136;SERVICIO NACIONAL DE SANIDAD AGRARIA;Servicio Nacional de Sanidad Agraria;-12.04318, -77.02824;-12.04318, -77.02824;;True
10821;https://openalex.org/I4210103267;AGENCE DE PROTECTION ET D'AMÉNAGEMENT DU LITTORAL;Agence de Protection et d'Aménagement du Littoral;36.81897, 10.16579;36.81897, 10.16579;;True
10828;https://openalex.org/I4210158893;BUREAU DE RECHERCHES GÉOLOGIQUES ET MINIÈRES;Bureau de Recherches Géologiques et Minières;47.90289, 1.90389;47.90289, 1.90389;;True
10829;https://openalex.org/I4210102700;MINISTÈRE DE LA CULTURE;Ministère de la Culture;48.85341, 2.3488;48.85341, 2.3488;;True
10844;https://openalex.org/I2802500701;EUROPEAN FEDERATION OF FOOD SCIENCE AND TECHNOLOGY;European Federation of Food Science and Technology;51.97, 5.66667;51.97, 5.66667;;True
10916;https://openalex.org/I114457229;UNIVERSITÉ DE GENÈVE;University of Geneva;46.20222, 6.14569;46.20222, 6.14569;;True
10869;https://openalex.org/I4210106256;GENEVA UNIVERSITY HOSPITAL;University Hospital of Geneva;46.20222, 6.14569;46.20222, 6.14569;;False
10872;https://openalex.org/I97565354;UNIVERSITY OF LAUSANNE;University of Lausanne;46.516, 6.63282;46.516, 6.63282;;True
10876;https://openalex.org/I145872427;RADBOUD UNIVERSITEIT NIJMEGEN;Radboud University Nijmegen;51.8425, 5.85278;51.8425, 5.85278;;True
10877;https://openalex.org/I48076826;CHIANG MAI UNIVERSITY;Chiang Mai University;18.79038, 98.98468;18.79038, 98.98468;;True
10890;https://openalex.org/I4210108453;INSTITUUT COLLECTIE NEDERLAND;Cultural Heritage Agency of Netherlands;52.155, 5.3875;52.155, 5.3875;;True
10891;https://openalex.org/I34352273;UNIVERSITY MAASTRICHT;Maastricht University;50.84833, 5.68889;50.84833, 5.68889;;False
10896;https://openalex.org/I1315541505;AUSTRIAN INSTITUTE OF ECONOMIC RESEARCH;Austrian Institute of Economic Research;48.20849, 16.37208;48.20849, 16.37208;;True
10906;https://openalex.org/I4210141946;INSTITUTE FOR ETHNIC STUDIES;Institute for Ethnic Studies;46.05108, 14.50513;46.05108, 14.50513;;True
10909;https://openalex.org/I104817121;UNIVERZITET U SARAJEVU;University of Sarajevo;43.84864, 18.35644;43.84864, 18.35644;;True
10913;https://openalex.org/I40527276;UNIVERSITAET DER BUNDESWEHR MUENCHEN.;Universität der Bundeswehr München;48.13743, 11.57549;48.13743, 11.57549;;False
10917;https://openalex.org/I4210091621;ASSOCIATION POUR LA RECHERCHE ET LE DÉVELOPPEMENT DES MÉTHODES ET PROCESSUS INDUSTRIELS;ARMINES;48.85341, 2.3488;48.85341, 2.3488;;True
10919;https://openalex.org/I118036225;ISTANBUL BILGI UNIVERSITY;Istanbul Bilgi University;41.01384, 28.94966;41.01384, 28.94966;;True
10920;https://openalex.org/I4210164584;DEUTSCHES ORIENT INSTITUT;German Orient Foundation;52.52437, 13.41053;52.52437, 13.41053;;False
10921;https://openalex.org/I865915315;VRIJE UNIVERSITEIT AMSTERDAM (VU);Vrije Universiteit Amsterdam;52.37403, 4.88969;52.37403, 4.88969;;False
10927;https://openalex.org/I4210143840;CENTRE FOR LIBERAL STRATEGIES;Centre for Liberal Strategies;42.69751, 23.32415;42.69751, 23.32415;;True
10942;https://openalex.org/I4387153154;THE UNIVERSITY OF EXETER;MRC Centre for Medical Mycology;50.7236, -3.52751;50.7236, -3.52751;;False
10963;https://openalex.org/I79741316;PÉCSI TUDOMÁNYEGYETEM;University of Pecs;46.0725, 18.23083;46.0725, 18.23083;;True
10971;https://openalex.org/I83816512;UNIVERSITÀ DEGLI STUDI DI GENOVA;University of Genoa;44.40478, 8.94439;44.40478, 8.94439;;True
10977;https://openalex.org/I78757542;UNIVERSITY OF NEWCASTLE;University of Newcastle Australia;-32.92953, 151.7801;-32.92953, 151.7801;;False
10981;https://openalex.org/I117345614;INSTITUT FRANÇAIS DES RELATIONS INTERNATIONALES;Institut Français des Relations Internationales;48.85341, 2.3488;48.85341, 2.3488;;True
10987;https://openalex.org/I145872427;RADBOUD UNIVERSITY NIJMEGEN;Radboud University Nijmegen;51.8425, 5.85278;51.8425, 5.85278;;True
10989;https://openalex.org/I4210086942;FONDATION DU ROI ABDUL AZIZ AL SAOUD;Fondation du Roi Abdul-Aziz Al Saoud;33.58831, -7.61138;33.58831, -7.61138;;False
10994;https://openalex.org/I197251160;HEBREW UNIVERSITY OF JERUSALEM;Hebrew University of Jerusalem;31.76904, 35.21633;31.76904, 35.21633;;True
10998;https://openalex.org/I4210101848;AFRICAN TRAINING AND RESEARCH CENTRE IN ADMINISTRATION FOR DEVELOPMENT;African Training and Research Centre in Administration for Development;35.76727, -5.79975;35.76727, -5.79975;;True
10999;https://openalex.org/I55931168;CUKUROVA UNIVERSITY;Cukurova University;36.98615, 35.32531;36.98615, 35.32531;;True
11003;https://openalex.org/I4210156943;EGYPTIAN ENVIRONMENTAL AFFAIRS AGENCY;Egyptian Ministry of Environment;30.06263, 31.24967;30.06263, 31.24967;;False
11006;https://openalex.org/I4210124323;GENERAL COMMISSION FOR SCIENTIFIC AGRICULTURAL RESEARCH;General Commission for Scientific Agricultural Research;33.57175, 36.4027;33.57175, 36.4027;;True
11010;https://openalex.org/I4210092128;MEDITERRANEAN INFORMATION OFFICE FOR ENVIRONMENT, CULTURE AND SUSTAINABLE DEVELOPMENT;Mediterranean Information Office for Environment Culture and Sustainable Development;37.98376, 23.72784;37.98376, 23.72784;;False
11021;https://openalex.org/I4210125514;DJILLALI LIABES UNIVERSITY;Université Djilali de Sidi Bel Abbès;35.18994, -0.63085;35.18994, -0.63085;;True
11027;https://openalex.org/I98635879;AMERICAN UNIVERSITY OF BEIRUT;American University of Beirut;33.89332, 35.50157;33.89332, 35.50157;;True
11035;https://openalex.org/I4210106477;SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES;Shanghai Institutes for Biological Sciences;31.22222, 121.45806;31.22222, 121.45806;;True
11047;https://openalex.org/I2802722262;CENTER FOR DOCUMENTATION OF CULTURAL AND NATURAL HERITAGE;Bibliotheca Alexandrina;31.20176, 29.91582;31.20176, 29.91582;;True
11059;https://openalex.org/I223822909;RUPRECHT-KARLS-UNIVERSITÄT HEIDELBERG;Heidelberg University;49.40768, 8.69079;49.40768, 8.69079;;True
11060;https://openalex.org/I202697423;UNIVERSITÄT ZÜRICH;University of Zurich;47.36667, 8.55;47.36667, 8.55;;True
11067;https://openalex.org/I157674565;UNIVERSITÉ DE LIÈGE;University of Liège;50.63373, 5.56749;50.63373, 5.56749;;True
11075;https://openalex.org/I95457486;UNIVERSITY OF CALIFORNIA;University of California, Berkeley;37.87159, -122.27275;37.87159, -122.27275;;False
11077;https://openalex.org/I68522396;VLAAMSE INSTELLING VOOR TECHNOLOGISCH ONDERZOEK;Flemish Institute for Technological Research;51.19188, 5.11662;51.19188, 5.11662;;True
11079;https://openalex.org/I2800947633;EUROPEAN ASSOCIATION OF ENVIRONMENTAL AND RESOURCE ECONOMISTS;European Association of Environmental and Resource Economists;45.43713, 12.33265;45.43713, 12.33265;;True
11088;https://openalex.org/I96823368;GERMAN UNIVERSITY IN CAIRO;German University in Cairo;30.06263, 31.24967;30.06263, 31.24967;;True
11162;https://openalex.org/I4210151089;GEOPHYSICAL CENTER OF THE RUSSIAN ACADEMY OF SCIENCES;Geophysical Center;55.75222, 37.61556;55.75222, 37.61556;;False
11166;https://openalex.org/I2800759272;CENTRO DI RICERCA, SVILUPPO E STUDI SUPERIORI IN SARDEGNA;Center for Advanced Studies Research and Development in Sardinia;39.00727, 9.00223;39.00727, 9.00223;;True
11266;https://openalex.org/I121797337;UNIVERSITEIT LEIDEN;Leiden University;52.15833, 4.49306;52.15833, 4.49306;;True
11278;https://openalex.org/I180437899;UNIVERSITY OF BREMEN;University of Bremen;53.07582, 8.80717;53.07582, 8.80717;;True
11288;https://openalex.org/I182627622;SORBONNE NOUVELLE PARIS 3;Université Sorbonne Nouvelle;48.85341, 2.3488;48.85341, 2.3488;;False
11297;https://openalex.org/I4210163988;TECHNISCHES MUSEUM WIEN;Technisches Museum Wien;48.20849, 16.37208;48.20849, 16.37208;;True
11319;https://openalex.org/I98251732;MCMASTER UNIVERSITY;McMaster University;43.25011, -79.84963;43.25011, -79.84963;;True
11326;https://openalex.org/I1281400175;OSLO UNIVERSITETSSYKEHUS HF;Oslo University Hospital;59.91273, 10.74609;59.91273, 10.74609;;True
11330;https://openalex.org/I97565354;UNIVERSITÉ DE LAUSANNE;University of Lausanne;46.516, 6.63282;46.516, 6.63282;;True
11332;https://openalex.org/I58956616;CASE WESTERN RESERVE UNIVERSITY;Case Western Reserve University;41.4995, -81.69541;41.4995, -81.69541;;True
11333;https://openalex.org/I160368002;LEBANESE UNIVERSITY;Lebanese University;33.89332, 35.50157;33.89332, 35.50157;;True
11334;https://openalex.org/I4387156284;UNIVERSITÉ RENÉ DESCARTES - PARIS 5;Université Paris Descartes;48.85341, 2.3488;48.85341, 2.3488;;False
11336;https://openalex.org/I70931966;UNIVERSITY OF MONTREAL;Université de Montréal;45.50884, -73.58781;45.50884, -73.58781;;True
11342;https://openalex.org/I4210091113;FRANCE BIOTECH;OREGA Biotech (France);45.77437, 4.77758;45.77437, 4.77758;;False
11353;https://openalex.org/I4210111747;INSTITUT DES RÉGIONS ARIDES;Institut des Régions Arides;33.35495, 10.50548;33.35495, 10.50548;;True
11355;https://openalex.org/I84756422;EUTELSAT S.A.;European Telecommunications Satellite Organization;48.85341, 2.3488;48.85341, 2.3488;;False
11360;https://openalex.org/I78650965;TECHNISCHE UNIVERSITÄT DRESDEN;TU Dresden;51.05089, 13.73832;51.05089, 13.73832;;True
11362;https://openalex.org/I332397292;EUROPEAN RESUSCITATION COUNCIL;European Resuscitation Council;51.11096, 4.33428;51.11096, 4.33428;;True
11368;https://openalex.org/I102808428;IVANE JAVAKHISHVILI TBILISI STATE UNIVERSITY;Tbilisi State University;41.69411, 44.83368;41.69411, 44.83368;;True
11377;https://openalex.org/I1317784204;BUNDESMINISTERIUM FÜR VERKEHR, INNOVATION UND TECHNOLOGIE (FEDERAL MINISTRY FOR TRANSPORT, INNOVATION AND TECHNOLOGY);Bundesministerium für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie;48.20849, 16.37208;48.20849, 16.37208;;False
11380;https://openalex.org/I1327533815;MINISTRY OF ECONOMIC AFFAIRS;Ministry of Economic Affairs;25.05306, 121.52639;25.05306, 121.52639;;True
11403;https://openalex.org/I139759216;BEIJING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS;Beijing University of Posts and Telecommunications;39.9075, 116.39723;39.9075, 116.39723;;True
11422;https://openalex.org/I4210087541;CENTRO STUDI SUI SISTEMI DI TRASPORTO SPA;Centro Studi Sui Sistemi Di Trasporto Spa;40.85216, 14.26811;40.85216, 14.26811;;True
11430;https://openalex.org/I4210150977;SCOTTISH SCREEN;National Library of Scotland;55.95206, -3.19648;55.95206, -3.19648;;False
11441;https://openalex.org/I4210091558;BEIJING SOFTWARE ENTERPRISE ADVISORY CENTER;Beijing Software Enterprise Advisory Center (China);39.9075, 116.39723;39.9075, 116.39723;;False
11458;https://openalex.org/I4210110879;INFORMATION TECHNOLOGY INDUSTRY DEVELOPMENT AGENCY;Information Technology Industry Development Agency;30.00944, 31.20861;30.00944, 31.20861;;True
11468;https://openalex.org/I4210110517;DEUTSCHE NATIONALBIBLIOTHEK;Deutsche Nationalbibliothek;50.11552, 8.68417;50.11552, 8.68417;;True
11471;https://openalex.org/I4210145360;SLOVENSKA NARODNA KNIZNICA;Slovenska Narodna Kniznica;49.06651, 18.92399;49.06651, 18.92399;;True
11474;https://openalex.org/I4210160001;BIBLIOTEKA NARODOWA;National Library of Poland;52.22977, 21.01178;52.22977, 21.01178;;True
11495;https://openalex.org/I185492890;UNIVERSITY OF CANTERBURY;University of Canterbury;-43.53333, 172.63333;-43.53333, 172.63333;;True
11538;https://openalex.org/I165779595;UNIVERSITY OF MELBOURNE;The University of Melbourne;-37.814, 144.96332;-37.814, 144.96332;;True
11544;https://openalex.org/I78577930;COLUMBIA UNIVERSITY;Columbia University;40.71427, -74.00597;40.71427, -74.00597;;True
11558;https://openalex.org/I4210138170;LITANI RIVER AUTHORITY;Litani River Authority;33.89332, 35.50157;33.89332, 35.50157;;True
11562;https://openalex.org/I10180231;NATIONAL AUTHORITY FOR REMOTE SENSING AND SPACE SCIENCES;National Authority for Remote Sensing and Space Sciences;30.06263, 31.24967;30.06263, 31.24967;;True
11565;https://openalex.org/I4210089983;WATER SERVICES CORPORATION;Water Services Corporation (Malta);35.85889, 14.48861;35.85889, 14.48861;;False
11573;https://openalex.org/I67327644;CORDOBA UNIVERSITY;Cordoba University;39.04372, -77.48749;39.04372, -77.48749;;True
11574;https://openalex.org/I4210102745;MUSEU D'ARQUEOLOGIA DE CATALUNYA';Museu d'Arqueologia de Catalunya;41.38879, 2.15899;41.38879, 2.15899;;False
11575;https://openalex.org/I9617848;UNIVERSITAT POLITÈCNICA DE CATALUNYA;Universitat Politècnica de Catalunya;41.38879, 2.15899;41.38879, 2.15899;;True
11581;https://openalex.org/I4210143517;NATIONAL WATER RESEARCH CENTER;National Water Research Center;30.06263, 31.24967;30.06263, 31.24967;;True
11582;https://openalex.org/I4210123718;MALTA RESOURCES AUTHORITY;Malta Resources Authority;35.87917, 14.49528;35.87917, 14.49528;;True
11584;https://openalex.org/I4210142880;CENTRE DE DÉVELOPPEMENT DE LA RÉGION DE TENSIFT;Development Centre of the Tensift Region;31.63416, -7.99994;31.63416, -7.99994;;True
11595;https://openalex.org/I4210159695;GLOBAL ALLIANCE OF MENTAL ILLNESS ADVOCACY NETWORKS - EUROPE;Global Alliance of Mental Illness Advocacy Networks-Europe;50.85045, 4.34878;50.85045, 4.34878;;False
11596;https://openalex.org/I80001891;ALZHEIMER EUROPE;Alzheimer Europe;49.61167, 6.13;49.61167, 6.13;;True
11601;https://openalex.org/I119856527;UNIVERSITÉ CADI AYYAD;Cadi Ayyad University;31.63416, -7.99994;31.63416, -7.99994;;True
11610;https://openalex.org/I138690464;UNIVERSITY OF GHANA;University of Ghana;5.55602, -0.1969;5.55602, -0.1969;;True
11611;https://openalex.org/I94234084;INDIAN INSTITUTE OF TECHNOLOGY KANPUR;Indian Institute of Technology Kanpur;26.46523, 80.34975;26.46523, 80.34975;;True
11618;https://openalex.org/I4392738232;REGION LIGURIA;Regione Liguria;44.40478, 8.94439;44.40478, 8.94439;;False
11631;https://openalex.org/I66752286;UNIVERSITÀ DEGLI STUDI DI MILANO - BICOCCA;University of Milano-Bicocca;45.46427, 9.18951;45.46427, 9.18951;;False
11632;https://openalex.org/I2802865357;HUNGARIAN NATIONAL MUSEUM;Hungarian National Museum;47.49835, 19.04045;47.49835, 19.04045;;True
11634;https://openalex.org/I135140700;RHEINISCHE FRIEDRICH-WILHELMS UNIVERSITÄT;University of Bonn;50.73438, 7.09549;50.73438, 7.09549;;False
11635;https://openalex.org/I180923762;UNIVERSITÄT ZU KÖLN;University of Cologne;50.93333, 6.95;50.93333, 6.95;;True
11639;https://openalex.org/I51532219;UNIVERSITY OF LINCOLN;University of Lincoln;53.22683, -0.53792;53.22683, -0.53792;;True
11640;https://openalex.org/I4210112266;RESEARCH INSTITUTE OF POMOLOGY AND FLORICULTURE;Research Institute of Pomology and Floriculture;51.95485, 20.15837;51.95485, 20.15837;;True
11641;https://openalex.org/I45084792;UNIVERSITÀ DI STUDI DI FIRENZE;University of Florence;43.77925, 11.24626;43.77925, 11.24626;;False
11647;https://openalex.org/I110210549;INTERNATIONAL CENTRE FOR INTEGRATED MOUNTAIN DEVELOPMENT;International Centre for Integrated Mountain Development;27.70169, 85.3206;27.70169, 85.3206;;True
11650;https://openalex.org/I4210152908;CHENGDU INSTITUTE OF BIOLOGY;Chengdu Institute of Biology;30.66667, 104.06667;30.66667, 104.06667;;True
11667;https://openalex.org/I4210134439;AMICUS;Amicus Therapeutics (United States);40.31622, -74.51376;40.31622, -74.51376;;False
11674;https://openalex.org/I170979836;JADAVPUR UNIVERSITY;Jadavpur University;22.56263, 88.36304;22.56263, 88.36304;;True
11675;https://openalex.org/I110166357;UNIVERSITY OF DELHI;University of Delhi;28.62137, 77.2148;28.62137, 77.2148;;True
11676;https://openalex.org/I56311857;HANOI SCHOOL OF PUBLIC HEALTH;Hanoi School Of Public Health;21.0245, 105.84117;21.0245, 105.84117;;True
11677;https://openalex.org/I29617571;UNIVERSITY OF INDONESIA;University of Indonesia;-6.4, 106.81861;-6.4, 106.81861;;True
11679;https://openalex.org/I4210096365;UNITED NATIONS OFFICE FOR THE COORDINATION OF HUMANITARIAN AFFAIRS;United Nations Office for the Coordination of Humanitarian Affairs;40.71427, -74.00597;40.71427, -74.00597;;True
11682;https://openalex.org/I4210093800;VOLUNTARY HEALTH ASSOCIATION OF INDIA;Voluntary Health Association Of India;28.62137, 77.2148;28.62137, 77.2148;;True
11753;https://openalex.org/I119439378;UNIVERSITÀ DEGLI STUDI DI VERONA;University of Verona;45.43854, 10.9938;45.43854, 10.9938;;True
11755;https://openalex.org/I35345632;INSTITUT DE RECHERCHE ET DE COORDINATION ACOUSTIQUE/MUSIQUE;Institut de Recherche et Coordination Acoustique Musique;48.85341, 2.3488;48.85341, 2.3488;;False
